evalNo,evalNm,maxDigDepth,proStage,no
E00165000022,P5 Ph1 정수장 착공후지하안전조사 용역,27.00,진행중,795
E00165000023,P5 Ph1 방류공동구 착공후지하안전조사용역,13.75,진행중,796
E00084000039,청주 북이산업단지 조성사업 착공후지하안전영향조사 용역,9.13,진행중,797
E00022000133,서울시 강남구 역삼동 831-48일원 업무시설 신축공사,29.10,진행중,798
E00066000210,검단신도시 101 역세권 개발사업 C9-1 블록,39.22,진행중,799
E00066000211,검단신도시 101 역세권 개발사업 C9-2 블록,39.41,진행중,800
E00066000212,인천청라 국제금융단지 B5-1-2블록 업무시설 신축공사,24.96,진행중,801
E10132000020,여의도동 15-11번지 오피스텔 신축공사,29.60,진행중,802
E00060000089,이천시 안흥동 3BL 주상복합 신축공사,26.43,진행중,803
E00030000054,박달 하이테크 지산센터 신축공사 중 착공후 지하안전조사 용역,22.76,진행중,804
E00243000107,"서울특별시 중구 오장동 90-5, 90-18번지 착공후지하안전조사",24.40,진행중,805
E00062000061,삼정지구 배수개선사업 ,7.50,진행중,806
E00218000067,에코델타시티(EDC) 평강천 횡단 추진공사,13.80,진행중,807
E10144000001,구미 천연가스발전소 가스공급설비 착공후 지하안전조사서,40.86,진행중,808
E00062000063,이태원 복합시설 개발사업(126-2번지 외2필지),33.61,진행중,809
E00017000110,금천구 시흥동 103-3번지 역세권 청년주택 신축공사 착공후지하안전조사 용역,23.46,진행중,810
E10056000029,서울특별시 용산구 서빙고동 4-11번지 외 12필지 공동주택 신축공사,22.91,진행중,811
E10013000022,성수동2가 279번지 업무시설 신축공사 착공후 지하안전조사 용역,27.41,진행중,812
E00126000082,영등포구 여의도동 25-11 복합시설 신축공사,36.69,진행중,813
E10159000005,노량진 청년주택 신축공사 착공후지하안전조,22.06,진행중,814
E00218000070,울산 남구 신정동 주상복합 신축공사,27.45,진행중,815
E10112000010,침산산격지구 풍수해생활권 정비사업 착공후 지하안전조사용역,14.07,진행중,816
E00190000101,중랑구 상봉동 116-49번지 일원 2030 청년주택 신축공사,24.06,진행중,817
E00127000024,여의도 오피스텔(임대주택)개발사업 착공후지하안전조사,30.11,진행중,818
E00134000158,황금동 851-13 주거복합 신축공사 착공후지하안전조사,23.80,진행중,819
E00243000108,여주시 산북면 상품리 413-9 물류센터 신축공사,43.81,진행중,820
E00036000049,청라국제도시 C18블록 복합시설 신축공사 착공후 지하안전조사,26.82,진행중,821
E00078000009,착공후지하안전영향조사 용역(KT광화문 WEST빌딩 지하연결통로 설치공사),12.33,진행중,822
E00060000091,춘천시 약사동 주상복합 신축공사,32.13,진행중,823
E00247000062,성수동2가 278-3번지 외 2필지 업무시설 신축공사,28.03,진행중,824
E00042000069,방배동 역세권 청년주택 신축공사 착공후지하안전조사,28.24,진행중,825
E00022000138,부산광역시 동구 범일동 주거복합 신축공사,24.15,진행중,826
E00133000112,구로동 188-5 업무시설 신축공사,34.81,진행중,827
E10182000002,제주시 연동 261-37번지 외 5필지 주상복합 신축공사 착공후지하안전조사,20.86,진행중,828
E00143000058,삼성동 58-1번지 신축공사,22.27,진행중,829
E00141000047,5호선까치산역승강편의시설설치공사(64공구-토목),32.85,진행중,830
E00141000048,서초동 1310-15번지 업무시설 및 근린생활시설 개발사업 착공후 지하안전조사 용역,25.39,진행중,831
E00133000114,광교C6블럭 주상복합 개발계획 지하연결통로,23.19,진행중,832
E00130000042,평택~오송 2복선화 건설공사 착공후지하안전조사용역,110.96,진행중,833
E00044000063,KB국민은행 개포동 업무시설 신축공사 착공후지하안전조사,33.82,진행중,834
E10176000001,아산-탕정지역 전기공급시설 전력구공사(신탕정-탕정#3),18.61,진행중,835
E00063000124,청담동 62-37 근린생활시설 신축공사 착공후지하안전조사용역,33.90,진행중,836
E00084000040,음성지역 전기공급시설 전력구공사(금왕-성본) 사후 지하안전영향조사 용역,14.87,진행중,837
E00055000149,춘천~속초 철도건설 제1공구(T/K) 착공후지하안전조사용역(제1차),51.93,진행중,838
E00068000011,광양-여수T/P 지중화 전력구공사 사후지하안전영향조사용역,14.36,진행중,839
E00134000164,포항시 상생근린공원 민간공원조성 특례사업 공동주택 신축공사(1블럭) 착공후지하안전조사,25.81,진행중,840
E00134000165,포항시 상생근린공원 민간공원조성 특례사업 공동주택 신축공사(2블럭) 착공후지하안전조사,28.66,진행중,841
E00096000064,한국건강관리협회 인천지부 신청사 건립 설계용역,25.47,진행중,842
E00134000166,아산 탕정지구 A-3BL 공동주택 신축공사 착공후지하안전조사,23.04,진행중,843
E00134000167,송도 국제업무지구 B2BL 주상복합 신축공사 중 사후 지하안전영향조사,25.28,진행중,844
E10056000030,서울 용산구 갈월동 98-11 한국일보 용산사옥 신축공사 착공후지하안전조사,43.54,진행중,845
E10174000004,중앙공원(1지구-1BL) 비공원시설 공동주택 신축공사,28.66,진행중,846
E10097000071,평택호 횡단도로 건설공사(1-1공구) 착공후 지하안전조사 용역,10.23,진행중,847
E00247000064,청담동 79-14 근린생활시설 신축공사,25.82,진행중,848
E00102000210,제주시 연동 274-12외4필지 주거복합 신축공사 착공후지하안전조사,25.01,진행중,849
E00038000134,대구 동문동 임대주택 1단지 착공후지하안전조사,24.78,진행중,850
E00023000109,남서울교회 교육관 신축공사,25.25,진행중,851
E00063000126,연신내구역 도시정비형 재개발사업 착공후지하안전조사용역,38.55,진행중,852
E00060000095,성내5 재정비촉진지구 복합개발계획 공영주차장 연결통로(비개착),10.30,진행중,853
E10128000041,서울시 강남구 삼성동 90-25번지 일원 공동주택 신축공사,28.60,진행중,854
E10051000022,평택기지~오산 제1공구 천연가스 공급시설 건설공사 착공후 지하안전조사 용역(남양호구간),25.00,진행중,855
E10051000023,평택기지~오산 제1공구 천연가스 공급시설 건설공사 착공후 지하안전조사 용역(발안천구간),16.00,진행중,856
E00163000044,대전 하수처리장 시설현대화 민간투자사업 착공후지하안전조사 용역,39.81,진행중,857
E00176000031,익산시 중앙동 주상복합 착공후지하안전조사 용역,25.36,진행중,858
E00080000098,"서초구 서초동 1676-4,5번지 신축공사",27.32,진행중,859
E10143000006,울산시 야음동 830-1번지 일원 복합건물 신축공사 착공후지하안전조사서,24.91,진행중,860
E10143000007,울산시 야음동 829-20번지 일원 복합건물 신축공사 착공후지하안전조사서,27.51,진행중,861
E10104000042,지방도 358호선(김포~관산간) 파주구간 개설사업 착공후지하안전조사,28.30,진행중,862
E00164000059,ITS 세계총회 대회의장 신축공사 전 부지정지 계획 착공 후 지하안전조사 용역,27.00,진행중,863
E00106000065,"세종지사 5,6생활권 열수송관공사 착공후(사후)지하안전조사(미호강)",17.75,진행중,864
E00062000069,경남 김해시 삼계동 공동주택 신축공사 착공후지하안전조사,32.36,진행중,865
E10112000011,제5기지 송출배관 3공구(평택LT~오산) 건설공사 중 황구지천 세미쉴드 구간 착공후 지하안전조사,19.60,진행중,866
E10013000024,"강릉~제진 철도건설 제1,2,4,9공구(TK) 착공후지하안전조사용역",72.36,진행중,867
E00133000120,서울시 구로구 구로동 646-6번지 외 3필지 지식산업센터 신축공사,25.43,진행중,868
E00126000089,잠실종합운동장 주경기장 리모델링사업,21.46,진행중,869
E00036000050,중구 순화동 공동주택 신축공사 사후 지하안전영향평가 용역,34.02,진행중,870
E00062000070,송파구 잠실동 184-11 업무시설 신축공사 착공후지하안전조사,24.21,진행중,871
E10115000025,수원시 우만동 436번지 일원 주상복합 신축공사,25.51,진행중,872
E10191000001,시흥시 월곶동 오피스텔 신축공사 착공후지하안전조사,36.01,진행중,873
E00127000027,여의도 오피스텔(임대주택)개발사업 착공후지하안전조사,29.46,진행중,874
E10110000008,동탄~고덕 연계 열수송관공사 사후지하안전영향조사용역,13.30,진행중,875
E00047000185,인천검단 AA22BL 공동주택 신축공사,27.85,진행중,876
E00130000044,평택~오송 2복선화 건설공사 착공후지하안전조사용역(3공구),86.31,진행중,877
E00139000058,김해-강서 전기공급시설 전력구공사(대저-어방 1차) 착공후 지하안전조사용역,99.49,진행중,878
E00080000099,"성동구 도선동 114, 115번지 신축공사",20.89,진행중,879
E00080000100,"성동구 도선동 116, 117번지 신축공사",20.89,진행중,880
E00130000045,평택~오송 2복선화 건설공사 착공후지하안전조사용역(4공구),90.74,진행중,881
E00130000046,평택~오송 2복선화 건설공사 착공후지하안전조사용역(5공구),208.00,진행중,882
E00116000080,이천시 안흥동 279-1 주상복합 신축공사,24.70,진행중,883
E00057000072,동작구 상도동 장승배기 공공임대 아파트 신축공사,29.40,진행중,884
E00243000113,원동 다박골 주택재개발정비사업 착공후지하안전조사,23.65,진행중,885
E10174000005,중앙근린공원(1지구) 비공원시설 2-1BL 신축공사,24.28,진행중,886
E00024000046,여수 신기주공 지역주택조합아파트 신축공사,34.56,진행중,887
E00044000065,의왕백운밸리 복합시설 신축관련 통학 안전지하보도 설치공사,16.11,진행중,888
E00047000189,김해시 불암동 공동주택 신축공사,37.98,진행중,889
E00063000133,고양장항 공공주택지구 M-1블럭 주상복합신축공사 착공후지하안전조사 용역,25.86,진행중,890
E00099000053,제주시 연동 274-25일대 주상복합 신축공사 착공후 지하안전조사 용역,20.20,진행중,891
E00063000134,차움2 착공후지하안전조사 등 용역계약서,37.08,진행중,892
E00010000085,강남중앙침례교회 신축공사 착공후 지하안전조사 용역,36.00,진행중,893
E00027000073,마곡동 799번지 업무근린복합시설 신축공사 착공후 지하안전조사,31.20,진행중,894
E00060000101,광주광역시 송암민간공원 조성사업 중 비공원시설 공동주택부지,21.61,진행중,895
E00066000221,판교 641 프로젝트,36.47,진행중,896
E00163000045,계양신도시 열수송관공사(1단계-1공구) 착공후지하안전조사 용역,11.88,진행중,897
E00218000073,재송2구역 재건축정비사업 신축공사,33.51,진행중,898
E10147000006,평택기지~안산 천연가스 공급시설 건설공사 착공 후 지하안전조사 용역,31.80,진행중,899
E00055000153,강원지역 전기공급시설 전력구공사(동강지중화),88.23,진행중,900
E00190000111,"울산지역전기공급시설 전력구공사 (울산 삼호동, 태화동 지중화)",68.00,진행중,901
E00190000112,천안시 성정동 공공공민간임대주택 신축공사,25.43,진행중,902
E10056000033,장흥-보성 천연가스 공급시설 건설공사 [평화천+철도횡단 구간],13.00,진행중,903
E00134000177,광주 봉산공원 민간공원 조성사업 중 사후지하안전영향조사,38.43,진행중,904
E10191000003,내손다지구 터널공사,29.71,진행중,905
E00117000023,평택동부고속화도로 민간투자사업 건설공사 착공후 지하안전조사,10.97,진행중,906
E00022000145,성수동 K-PROJECT 복합시설 신축공사,37.21,진행중,907
E10069000002,국도 39호선 읍내리지내 교차로 설치공사 착공후지하안전조사,9.17,진행중,908
E00102000214,성수동2가(255-3외 3필지) 착공후 지하안전조사,36.86,진행중,909
E00133000122,청담동 54번지외 3필지 근린생활시설 신축공사,28.70,진행중,910
E00055000155,인천지역 전기공급시설 전력구공사(아암분기) 착공 후 지하안전조사용역,72.99,진행중,911
E10132000022,서초동 1554-2 외 6필지 00빌딩 신축공사,42.18,진행중,912
E00062000071,가평지역 전기공급시설 전력구공사(신가평 인출3차),35.35,진행중,913
E00117000024,동부간선도로(창동-상계간)지하차도 건설 구간내 지장 송전선로 이설공사 착공후 지하안전조사 ,26.52,진행중,914
E10097000074,고덕산단 2차 용수공급시설공사 착공후지하안전조사 용역,16.20,진행중,915
E10083000035,동래 사적공원 공동주택 신축공사 착공후지하안전조사,53.20,진행중,916
E00047000194,효제동 업무시설 신축공사,35.36,진행중,917
E00035000091,천안 제5일반산업단지 폐기물처리시설 조성사업 착공후지하안전조사 용역,49.80,진행중,918
E00178000015,서울시 강남구 논현동 91-7번지 신축공사 착공후지하안전조사,25.81,진행중,919
E00013000038,서울시 강남구 역삼동 735-34번지 업무시설 신축공사,25.86,진행중,920
E00022000147,과천지식정보타운 지식기반산업용지 9BL(과천 지타운) 신축공사,29.29,진행중,921
E00223000031,풍성로 강관압입공사 착공후지하안전조사,5.19,진행중,922
E10131000020,김포지역 전기공급시설 전력구공사(통진~월곶1차) 착공 후 지하안전조사용역,54.49,진행중,923
E00190000116,강서구 화곡동 1064번지 오피스텔 개발사업 지하연결통로,6.34,진행중,924
E00150000050,휴먼파크장전 지역주택조합 신축공사 착공후지하안전조사,25.05,진행중,925
E00150000051,울산 남구 신정동 638-1번지 주상복합 착공후지하안전조사,24.31,진행중,926
E00009000041,광주 도시철도 2호선 2단계 건설공사 착공후 지하안전조사 용역,29.96,진행중,927
E00200000061,여주-원주 복선전철 착공후지하안전조사용역,64.00,진행중,928
E00200000062,당진기지~부곡 천연가스 공급시설 건설공사 착공후 지하안전조사 용역,17.40,진행중,929
E00200000063,인천신항(1단계)공급인입시설 지하안전영향평가 착공후지하안전조사 용역,18.03,진행중,930
E10147000007,평택기지~안산 천연가스 공급시설 건설공사(자안천 세미쉴드구간),19.60,진행중,931
E00095000046,신시흥-신송도 전력구공사 착공 후 지하안전조사용역,96.70,진행중,932
E00095000047,신시흥~신송도 전력구공사 착공후지하안전조사용역,78.51,진행중,933
E00188000022,청라 봉오대로 횡단부 착공후지하안전조사 용역,9.50,진행중,934
E00188000023,수도권광역급행철도 B노선(용산~상봉) 제4공구 건설공사 착공후지하안전조사용역,32.85,진행중,935
E00188000024,수도권광역급행철도 B노선(용산~상봉) 제4공구 건설공사 착공후지하안전조사용역,74.05,진행중,936
E10055000013,상하동 운동시설(상하동 228-5번지) 신축공사 착공후지하안전조사,27.81,진행중,937
E00130000051,인덕원~동탄 제2~8 및 10~12공구 사후지하안전영향조사용역(2공구),37.86,진행중,938
E00130000052,인덕원~동탄 제2~8 및 10~12공구 사후지하안전영향조사용역(3공구),34.74,진행중,939
E00130000053,인덕원~동탄 제2~8 및 10~12공구 사후지하안전영향조사용역(4공구),35.19,진행중,940
E00130000054,인덕원~동탄 제2~8 및 10~12공구 사후지하안전영향조사용역(5공구),40.00,진행중,941
E00130000055,인덕원~동탄 제2~8 및 10~12공구 사후지하안전영향조사용역(7공구),41.87,진행중,942
E00130000056,인덕원~동탄 제2~8 및 10~12공구 사후지하안전영향조사용역(8공구),43.46,진행중,943
E00130000057,인덕원~동탄 제2~8 및 10~12공구 사후지하안전영향조사용역(10공구),51.97,진행중,944
E00130000058,인덕원~동탄 제2~8 및 10~12공구 사후지하안전영향조사용역(11공구),33.26,진행중,945
E00130000059,인덕원~동탄 제2~8 및 10~12공구 사후지하안전영향조사용역(12공구),37.00,진행중,946
E00130000060,"월곶~판교 복선전철 제2~5,7,9,10공구 착공후지하안전조사 용역(2~4공구)",49.30,진행중,947
E00130000061,"	월곶~판교 복선전철 제2~5,7,9,10공구 착공후지하안전조사 용역(5,7공구)",30.00,진행중,948
E00130000062,"	월곶~판교 복선전철 제2~5,7,9,10공구 착공후지하안전조사 용역(9,10공구)",61.97,진행중,949
E00098000084,조선대학교병원  호남권  감염병전문병원  구축공사 착공후지하안전조사,26.39,진행중,950
E10013000027,종전부동산 망포지구 도시개발사업 지구 외 우수암거공사 착공후 지하안전조사 용역,5.93,진행중,951
E00023000115,역삼동 828-2 청년 임대주택 신축공사,35.75,진행중,952
E00163000048,대산임해산업지역 공업용수도(해수담수화)사업 착공후지하안전조사 용역,17.20,진행중,953
E00102000217,한화생명 대구사옥 신축공사 중 착공후지하안전조사,39.77,진행중,954
E10092000027,"인천 효성구역 도시개발사업 (공3블럭, 공4블럭) 착공후지하안전조사",21.58,진행중,955
E00122000038,성남시 생활폐기물처리시설 민간 투자사업 착공 후 지하안전조사 용역,28.06,진행중,956
E00243000115,서울시 강동구 둔촌동 489번지 역세권활성화 사업 신축공사,31.47,진행중,957
E10131000021,국회대로 지하차도 및 상부공원화(2단계) 건설공사 2공구 착공후지하안전조사 용역,15.60,진행중,958
E00130000063,인덕원~동탄 제2~8 및 10~12공구 사후지하안전영향조사용역(6공구),54.70,진행중,959
E00134000180,청담동 고급주택 신축공사 착공후지하안전조사,42.21,진행중,960
E00068000012,수도권(IV) 광역상수도(시화안산계통) 복선화사업 시설공사 착공후지하안전조사용역,12.07,진행중,961
E00134000181,여주시 양귀리 물류센터 신축공사 착공후지하안전조사,39.21,진행중,962
E00134000183,용인시 풍덕천동 복합시설 착공 후 지하안전조사,25.06,진행중,963
E10005000024,대연맨션 소규모재건축정비사업 착공후지하안전조사 용역,22.35,진행중,964
E10086000058,"인천송도지역 전기공급시설 전력구공사(신송도-북송도, 신송도-동송도) 착공후지하안전조사",30.80,진행중,965
E00063000142,CORNER 360 업무시설 신축공사 착공후지하안전조사 용역,28.93,진행중,966
E00063000143,이천시 부발읍 아미리 649-1 근린생활시설 신축공사,22.01,진행중,967
E00157000023,마포로3-1지구 주상복합아파트 신축공사,22.09,진행중,968
E00190000118,화성시 오산동 의료복합 건립사업,24.04,진행중,969
E10132000023,논현동 소천빌딩(논현동 242-30) 신축공사,33.76,진행중,970
E10112000012,제5기지 송출배관 3공구(평택LT~오산) 건설공사 중 1호선 철도횡단 세미쉴드 구간 착공후 지하안전조사,15.20,진행중,971
E00234000003,칠산분기 등 2개 전력구공사 착공후 지하안전평가 용역_신강서-세산,99.55,진행중,972
E00234000004,칠산분기 등 2개 전력구공사 착공후 지하안전평가 용역_칠산분기,57.65,진행중,973
E00056000034,광명-시흥지역 전기공급시설 전력구공사(신목감분기 1단계)착공후지하안전조사용역,44.31,진행중,974
E00164000063,성원애드피아 하남 신사옥 신축공사 착공후 지하안전조사 용역,32.85,진행중,975
E00056000036,군포지역 전기공급시설 전련구공사(서서울-신광명) 착공후지하안전조사,20.90,진행중,976
E10188000002,강남구 논현동 62-8 업무시설 건립공사,25.43,진행중,977
E00239000027,서울시 강동구 성내동 382-6번지 청년안심주택 신축공사,25.16,진행중,978
E00193000013,평택지역 전기공급시설 전력구공사(북현덕분기 2차)사후지하안전영향조사용역,47.90,진행중,979
E00063000146,성수동2가 273-12번지 외 1필지 업무시설 신축공사 착공후지하안전조사용역,32.24,진행중,980
E00063000147,천안시 서북구 성정동 주상복합 신축공사 착공후지하안전조사용역,26.66,진행중,981
E00063000148,서울시 강남구 역삼동 735-34번지 업무시설 신축공사 착공후지하안전조사용역,25.86,진행중,982
E00130000067,신분당선 광교~호매실 건설사업 착공 후 지하안전조사용역,66.87,진행중,983
E00062000078,봉천동 근린생활시설 및 업무시설 신축공사,24.10,진행중,984
E10087000004,ARA연구로 건설사업 착공후지하안전조사 용역,43.49,진행중,985
E00025000034,동부간선도로 지하화 민간투자사업 착공후지하안전조사 용역,92.39,진행중,986
E00032000016,울산광역시 중구 학산동 주상복합 신축공사,26.04,진행중,987
E10191000007,송파구 삼전동 7-8 에스텍시스템 잠실 신사옥 신축공사,24.16,진행중,988
E00047000206,이문4재정비촉진구역 주택재개발 정비사업(지하차도),18.35,진행중,989
E00188000025,남양주왕숙 국도47호선 이설(지하화) 공사 착공후지하안전조사용역,50.80,진행중,990
E00063000152,양평동2가 5외 1필지 업무시설 신축공사 착공후지하안전조사용역,25.06,진행중,991
E00066000227,경기도 평택시 통복동 108-3번지 일원 주상복합 신축공사,26.30,진행중,992
E00022000150,수서역세권 공공주택지구 B1-4블럭 개발사업,34.82,진행중,993
E00027000080,청라 힐링웨이 프로젝트 신축공사 착공후 지하안전조사,25.15,진행중,994
E00239000030,서울시 서초구 양재동 1-26번지 역세권 청년안심주택 신축공사,33.46,진행중,995
E00239000031,서울시 동작구 상도동 188-19번지 외 11필지 청년안심주택 신축공사 ,31.71,진행중,996
E00184000034,부산 센텀 구)한진CY부지 복합시설 개발사업 착공후지하안전조사,26.20,진행중,997
E00126000094,서울역북부역세권 개발사업 착공후지하안전조사,34.61,진행중,998
E10148000006,충남지역 전기공급시설 전력구공사(당진화력-신송산 1차) 착공 후 지하안전영향조사 용역,71.50,진행중,999
E00055000161,동부간선도로 지하화(영동대로)건설공사 착공후지하안전조사 용역,86.83,진행중,1000
E10150000006,신가평-동서울 3차  착공후  지하안전조사용역,87.70,진행중,1001
E00032000017,고려아연(주) 온산제련소 폐기물처리시설 조성사업,36.82,진행중,1002
E00127000030,농협은행 경기영업본부 연결통로 신축공사 착공후 지하안전조사,14.80,진행중,1003
E00063000155,안양 글로벌 샘병원 건립공사 착공후지하안전조사용역,40.39,진행중,1004
E00063000156,코스콤 안양 데이터센터 신축공사 착공후지하안전조사용역,25.83,진행중,1005
E00027000081,마곡지구 산업시설용지 D39-2 아이센스 컨소시엄 R&D센터 신축공사,24.34,진행중,1006
E00163000050,2024년 부천지역 주수송관 취약지구 개선공사,8.20,진행중,1007
E00001000093,상봉9 재정비촉진구역 도시정비형 재개발사업,37.00,진행중,1008
E00004000041,경산시 상방공원 민간공원조성 특례사업 비공원시설 공동주택 A블럭 착공후 지하안전조사용역,32.35,진행중,1009
E00150000052,사상근린공원 민간공원조성공사 특례사업 착공후지하안전조사 용역,30.28,진행중,1010
E00200000065,여주-원주 복선전철 착공후지하안전조사용역(2공구),64.00,진행중,1011
E10203000001,대구 범어동 주거복합 신축공사 착공후지하안전조사,26.05,진행중,1012
E10086000059,강릉시 홍제동 영무예다음 어반포레 공동주택 신축공사 착공후지하안전조사,23.99,진행중,1013
E00098000089,대전 선화동 95-3번지 일원 주거복합 신축공사 착공후지하안전조사 용역,23.31,진행중,1014
E10056000034,보성~벌교 천연가스 공급설비 건설공사[평우천+철도횡단 구간],11.10,진행중,1015
E10099000020,폐기물매립시설 조성사업 착공후 지하안전조사 용역,45.00,진행중,1016
E00134000190,숭인지하차도 및 연결도로 건설공사 착공후지하안전조사 용역(2차),14.30,진행중,1017
E10099000021,금왕 테크노밸리 폐기물처리시설 조성사업 착공후지하안전조사용역,43.68,진행중,1018
E10047000067,강남구 청담동 100-19번지 신축공사 착공후지하안전조사서 작성용역,22.19,진행중,1019
E10139000002,종전부동산 이목지구 지하보도 착공후 지하안전 용역,10.12,진행중,1020
E00212000012,군포시 도시관로 복선화사업 착공후지하안전조사 용역,10.85,진행중,1021
E10120000028,착공 후 지하안전 조사용역(과천-동안양T/L 지중화 1차),68.33,진행중,1022
E00169000008,성수동2가 269-28 업무시설 신축공사 착공후지하안전조사,33.99,진행중,1023
E00127000031,노량진 역세권 청년주택 개발사업 착공후지하안전조사,35.63,진행중,1024
E00036000055,캄스퀘어 안산 데이터센터 착공후 지하안전조사 용역,26.36,진행중,1025
E00130000069,"강릉~제진 철도건설 제3,5,7,8공구 착공후지하안전조사용역",29.30,진행중,1026
E00102000218,신길동 1300 역세권 청년주택 신축공사,29.80,진행중,1027
E00102000219,은평뉴타운 진관동 복합시설 신축공사,29.17,진행중,1028
E00134000191,인천검단 신도시 AA28BL 공동주택 신축공사 착공후지하안전조사,24.47,진행중,1029
E00133000133,오산세교 자족시설용지 7BL 지식산업센터 신축공사,22.21,진행중,1030
E00188000027,중동 무지개고가 사거리 열수송관 횡단 착공후 지하안전조사 용역,9.90,진행중,1031
E00042000077,남양주 화도 금남5지구 물류센터 신축공사 착공후지하안전조사,43.03,진행중,1032
E00248000039,성수동2가 아차산로 13길(277-3번지) 업무시설 신축공사 착공후지하안전조사,33.77,진행중,1033
E00036000056,서울시 중구 황학동 공동주택 및 근린생활시설 신축공사 착공후 지하안전조사 용역,29.66,진행중,1034
E00047000211,합정 7구역 복합시설 신축공사,37.21,진행중,1035
E00127000032,구로 데이터센터 신축공사 착공후지하안전조사용역,35.45,진행중,1036
E00066000235,생각공장 영등포 개발사업,24.36,진행중,1037
E00102000221,서소문 제10지구 도시정비형 재개발사업,36.32,진행중,1038
E00100000012,고양 일산테크노밸리 조성공사 착공 후 지하안전조사,20.54,진행중,1039
E00100000013,수암천 하천정비 및 주차장·공원 조성사업 착공후 지하안전 조사,22.50,진행중,1040
E00227000010,자성로 하부 통학로 보행환경 개선사업 착공 후 지하안전조사 용역,5.86,진행중,1041
E00190000121,등촌동 등촌역 청년안심주택 신축공사,27.10,진행중,1042
E10126000004,구례읍 하수도정비 중점관리지역 정비사업 착공후지하안전조사 용역,6.85,진행중,1043
E00223000034,당진기지 건설공사 착공후지하안전조사 용역,21.30,진행중,1044
E00219000006,경기지역 전기공급시설 전력구공사(신가평-동서울1차) 착공후지하안전조사,58.19,진행중,1045
E00027000087,가양동 CJ공장부지 지구단위계획구역 1BL 개발계획,44.38,진행중,1046
E00042000078,울산 신정동 주상복합 신축공사,24.07,진행중,1047
E00176000034,가양동 CJ공장부지 지구단위계획구역 2BL 개발계획 착공후지하안전조사 용역,29.89,진행중,1048
E00035000095,서초동 1317-3외 1필지 신축공사 착공후지하안전조사 용역,25.70,진행중,1049
E00017000122,용인 영덕 신광교 지식산업센터 개발사업 착공후지하안전조사용역,37.51,진행중,1050
E10143000011,가양동 CJ공장부지 지구단위계획구역 3BL 개발계획,34.25,진행중,1051
E00102000225,"서소문 11,12지구 도시정비형 재개발사업",39.85,진행중,1052
E10013000030,옥정~포천 광역철도 건설사업 중 1공구,31.26,진행중,1053
E10000000011,문백SS배전인출 전력구공사(추진관압입) 착공후지하안전조사,9.48,진행중,1054
E10162000021,수표구역 도시정비형 재개발사업 중 착공후지하안전조사 용역,39.30,진행중,1055
E10140000003,J PROJECT 지하안전평가,32.35,진행중,1056
E00056000039,동작구 수방사 공동주택 건설공사 착공후지하안전조사,24.16,진행중,1057
E00023000123,"세운 3-2,3구역 착공후지하안전조사",39.90,진행중,1058
E00083000061,부산광역시 서구 암남동 2-21일원 미진 이지비아 공동주택 신축공사,25.10,진행중,1059
